-0.00265	2.52																																																																																																																																																																																																																																																										
-0.00264	2.44																																																																																																																																																																																																																																																										
-0.00263	2.36																																																																																																																																																																																																																																																										
-0.00262	2.28																																																																																																																																																																																																																																																										
-0.00261	2.16																																																																																																																																																																																																																																																										
-0.0026	2.04																																																																																																																																																																																																																																																										
-0.00259	1.92																																																																																																																																																																																																																																																										
-0.00258	1.8																																																																																																																																																																																																																																																										
-0.00257	1.72																																																																																																																																																																																																																																																										
-0.00256	1.56																																																																																																																																																																																																																																																										
-0.00255	1.4																																																																																																																																																																																																																																																										
-0.00254	1.28																																																																																																																																																																																																																																																										
-0.00253	1.12																																																																																																																																																																																																																																																										
-0.00252	1																																																																																																																																																																																																																																																										
-0.00251	0.84																																																																																																																																																																																																																																																										
-0.0025	0.68																																																																																																																																																																																																																																																										
-0.00249	0.52																																																																																																																																																																																																																																																										
-0.00248	0.4																																																																																																																																																																																																																																																										
-0.00247	0.24																																																																																																																																																																																																																																																										
-0.00246	0.08																																																																																																																																																																																																																																																										
-0.00245	-0.08																																																																																																																																																																																																																																																										
-0.00244	-0.2																																																																																																																																																																																																																																																										
-0.00243	-0.36																																																																																																																																																																																																																																																										
-0.00242	-0.48																																																																																																																																																																																																																																																										
-0.00241	-0.6																																																																																																																																																																																																																																																										
-0.0024	-0.76																																																																																																																																																																																																																																																										
-0.00239	-0.92																																																																																																																																																																																																																																																										
-0.00238	-1																																																																																																																																																																																																																																																										
-0.00237	-1.16																																																																																																																																																																																																																																																										
-0.00236	-1.24																																																																																																																																																																																																																																																										
-0.00235	-1.36																																																																																																																																																																																																																																																										
-0.00234	-1.44																																																																																																																																																																																																																																																										
-0.00233	-1.56																																																																																																																																																																																																																																																										
-0.00232	-1.6																																																																																																																																																																																																																																																										
-0.00231	-1.68																																																																																																																																																																																																																																																										
-0.0023	-1.76																																																																																																																																																																																																																																																										
-0.00229	-1.8																																																																																																																																																																																																																																																										
-0.00228	-1.88																																																																																																																																																																																																																																																										
-0.00227	-1.92																																																																																																																																																																																																																																																										
-0.00226	-1.96																																																																																																																																																																																																																																																										
-0.00225	-2																																																																																																																																																																																																																																																										
-0.00224	-2																																																																																																																																																																																																																																																										
-0.00223	-1.96																																																																																																																																																																																																																																																										
-0.00222	-1.96																																																																																																																																																																																																																																																										
-0.00221	-1.92																																																																																																																																																																																																																																																										
-0.0022	-1.88																																																																																																																																																																																																																																																										
-0.00219	-1.8																																																																																																																																																																																																																																																										
-0.00218	-1.72																																																																																																																																																																																																																																																										
-0.00217	-1.64																																																																																																																																																																																																																																																										
-0.00216	-1.6																																																																																																																																																																																																																																																										
-0.00215	-1.48																																																																																																																																																																																																																																																										
-0.00214	-1.4																																																																																																																																																																																																																																																										
-0.00213	-1.28																																																																																																																																																																																																																																																										
-0.00212	-1.2																																																																																																																																																																																																																																																										
-0.00211	-1.04																																																																																																																																																																																																																																																										
-0.0021	-0.92																																																																																																																																																																																																																																																										
-0.00209	-0.8																																																																																																																																																																																																																																																										
-0.00208	-0.64																																																																																																																																																																																																																																																										
-0.00207	-0.52																																																																																																																																																																																																																																																										
-0.00206	-0.4																																																																																																																																																																																																																																																										
-0.00205	-0.2																																																																																																																																																																																																																																																										
-0.00204	-0.08																																																																																																																																																																																																																																																										
-0.00203	0.08																																																																																																																																																																																																																																																										
-0.00202	0.24																																																																																																																																																																																																																																																										
-0.00201	0.36																																																																																																																																																																																																																																																										
-0.002	0.56																																																																																																																																																																																																																																																										
-0.00199	0.72																																																																																																																																																																																																																																																										
-0.00198	0.84																																																																																																																																																																																																																																																										
-0.00197	1																																																																																																																																																																																																																																																										
-0.00196	1.16																																																																																																																																																																																																																																																										
-0.00195	1.28																																																																																																																																																																																																																																																										
-0.00194	1.44																																																																																																																																																																																																																																																										
-0.00193	1.6																																																																																																																																																																																																																																																										
-0.00192	1.72																																																																																																																																																																																																																																																										
-0.00191	1.84																																																																																																																																																																																																																																																										
-0.0019	1.96																																																																																																																																																																																																																																																										
-0.00189	2.08																																																																																																																																																																																																																																																										
-0.00188	2.24																																																																																																																																																																																																																																																										
-0.00187	2.32																																																																																																																																																																																																																																																										
-0.00186	2.4																																																																																																																																																																																																																																																										
-0.00185	2.48																																																																																																																																																																																																																																																										
-0.00184	2.6																																																																																																																																																																																																																																																										
-0.00183	2.64																																																																																																																																																																																																																																																										
-0.00182	2.72																																																																																																																																																																																																																																																										
-0.00181	2.76																																																																																																																																																																																																																																																										
-0.0018	2.84																																																																																																																																																																																																																																																										
-0.00179	2.84																																																																																																																																																																																																																																																										
-0.00178	2.92																																																																																																																																																																																																																																																										
-0.00177	2.92																																																																																																																																																																																																																																																										
-0.00176	2.96																																																																																																																																																																																																																																																										
-0.00175	3																																																																																																																																																																																																																																																										
-0.00174	2.96																																																																																																																																																																																																																																																										
-0.00173	2.92																																																																																																																																																																																																																																																										
-0.00172	2.88																																																																																																																																																																																																																																																										
-0.00171	2.84																																																																																																																																																																																																																																																										
-0.0017	2.8																																																																																																																																																																																																																																																										
-0.00169	2.72																																																																																																																																																																																																																																																										
-0.00168	2.68																																																																																																																																																																																																																																																										
-0.00167	2.6																																																																																																																																																																																																																																																										
-0.00166	2.56																																																																																																																																																																																																																																																										
-0.00165	2.48																																																																																																																																																																																																																																																										
-0.00164	2.4																																																																																																																																																																																																																																																										
-0.00163	2.28																																																																																																																																																																																																																																																										
-0.00162	2.2																																																																																																																																																																																																																																																										
-0.00161	2.08																																																																																																																																																																																																																																																										
-0.0016	1.92																																																																																																																																																																																																																																																										
-0.00159	1.84																																																																																																																																																																																																																																																										
-0.00158	1.72																																																																																																																																																																																																																																																										
-0.00157	1.56																																																																																																																																																																																																																																																										
-0.00156	1.44																																																																																																																																																																																																																																																										
-0.00155	1.32																																																																																																																																																																																																																																																										
-0.00154	1.16																																																																																																																																																																																																																																																										
-0.00153	1																																																																																																																																																																																																																																																										
-0.00152	0.88																																																																																																																																																																																																																																																										
-0.00151	0.72																																																																																																																																																																																																																																																										
-0.0015	0.56																																																																																																																																																																																																																																																										
-0.00149	0.44																																																																																																																																																																																																																																																										
-0.00148	0.24																																																																																																																																																																																																																																																										
-0.00147	0.12																																																																																																																																																																																																																																																										
-0.00146	-0.04																																																																																																																																																																																																																																																										
-0.00145	-0.16																																																																																																																																																																																																																																																										
-0.00144	-0.32																																																																																																																																																																																																																																																										
-0.00143	-0.44																																																																																																																																																																																																																																																										
-0.00142	-0.6																																																																																																																																																																																																																																																										
-0.00141	-0.72																																																																																																																																																																																																																																																										
-0.0014	-0.88																																																																																																																																																																																																																																																										
-0.00139	-1																																																																																																																																																																																																																																																										
-0.00138	-1.08																																																																																																																																																																																																																																																										
-0.00137	-1.2																																																																																																																																																																																																																																																										
-0.00136	-1.32																																																																																																																																																																																																																																																										
-0.00135	-1.4																																																																																																																																																																																																																																																										
-0.00134	-1.52																																																																																																																																																																																																																																																										
-0.00133	-1.6																																																																																																																																																																																																																																																										
-0.00132	-1.64																																																																																																																																																																																																																																																										
-0.00131	-1.72																																																																																																																																																																																																																																																										
-0.0013	-1.8																																																																																																																																																																																																																																																										
-0.00129	-1.84																																																																																																																																																																																																																																																										
-0.00128	-1.92																																																																																																																																																																																																																																																										
-0.00127	-1.92																																																																																																																																																																																																																																																										
-0.00126	-1.96																																																																																																																																																																																																																																																										
-0.00125	-2																																																																																																																																																																																																																																																										
-0.00124	-2																																																																																																																																																																																																																																																										
-0.00123	-1.96																																																																																																																																																																																																																																																										
-0.00122	-1.96																																																																																																																																																																																																																																																										
-0.00121	-1.84																																																																																																																																																																																																																																																										
-0.0012	-1.8																																																																																																																																																																																																																																																										
-0.00119	-1.76																																																																																																																																																																																																																																																										
-0.00118	-1.68																																																																																																																																																																																																																																																										
-0.00117	-1.6																																																																																																																																																																																																																																																										
-0.00116	-1.52																																																																																																																																																																																																																																																										
-0.00115	-1.4																																																																																																																																																																																																																																																										
-0.00114	-1.32																																																																																																																																																																																																																																																										
-0.00113	-1.2																																																																																																																																																																																																																																																										
-0.00112	-1.08																																																																																																																																																																																																																																																										
-0.00111	-0.92																																																																																																																																																																																																																																																										
-0.0011	-0.84																																																																																																																																																																																																																																																										
-0.00109	-0.68																																																																																																																																																																																																																																																										
-0.00108	-0.56																																																																																																																																																																																																																																																										
-0.00107	-0.4																																																																																																																																																																																																																																																										
-0.00106	-0.24																																																																																																																																																																																																																																																										
-0.00105	-0.08																																																																																																																																																																																																																																																										
-0.00104	0.08																																																																																																																																																																																																																																																										
-0.00103	0.2																																																																																																																																																																																																																																																										
-0.00102	0.36																																																																																																																																																																																																																																																										
-0.00101	0.48																																																																																																																																																																																																																																																										
-0.001	0.64																																																																																																																																																																																																																																																										
-0.00099	0.8																																																																																																																																																																																																																																																										
-0.00098	0.96																																																																																																																																																																																																																																																										
-0.00097	1.12																																																																																																																																																																																																																																																										
-0.00096	1.28																																																																																																																																																																																																																																																										
-0.00095	1.4																																																																																																																																																																																																																																																										
